#Wl[AA]	Flux[erg/cm^2/s/AA]	Error[erg/cm^2/s/AA]	
10219.324058	9.4204e-18	3.4869e-18	8.9172e-18
10219.924240	7.3542e-18	3.4802e-18	8.9167e-18
10220.524421	8.1788e-18	3.4699e-18	8.9161e-18
10221.124603	9.9411e-18	3.5916e-18	8.9156e-18
10221.724785	9.0369e-18	3.5004e-18	8.9150e-18
10222.324966	1.2634e-17	3.4638e-18	8.9145e-18
10222.925148	9.8072e-18	3.5025e-18	8.9139e-18
10223.525330	7.8539e-18	3.4899e-18	8.9134e-18
10224.125511	1.3276e-17	3.5174e-18	8.9128e-18
10224.725693	1.3048e-17	3.4606e-18	8.9122e-18
10225.325875	4.3075e-18	3.4296e-18	8.9117e-18
10225.926056	9.0768e-18	3.3880e-18	8.9111e-18
10226.526238	7.0025e-18	3.4004e-18	8.9106e-18
10227.126420	-4.1026e-19	3.5674e-18	8.9100e-18
10227.726602	4.2787e-18	4.9508e-18	8.9095e-18
10228.326783	8.5614e-18	5.4811e-18	8.9089e-18
10228.926965	1.2586e-17	5.5705e-18	8.9083e-18
10229.527147	1.2502e-17	5.0650e-18	8.9078e-18
10230.127328	1.1411e-17	3.8655e-18	8.9072e-18
10230.727510	8.3198e-18	3.4361e-18	8.9067e-18
10231.327692	1.4098e-17	3.4158e-18	8.9061e-18
10231.927873	1.1956e-18	3.3827e-18	8.9056e-18
10232.528055	7.5652e-18	4.0588e-18	8.9050e-18
10233.128237	1.3385e-17	4.8059e-18	8.9045e-18
10233.728418	7.0996e-18	4.8504e-18	8.9039e-18
10234.328600	2.3585e-17	4.6574e-18	8.9033e-18
10234.928782	8.4567e-18	3.6076e-18	8.9028e-18
10235.528963	1.2810e-17	3.3734e-18	8.9022e-18
10236.129145	1.1750e-17	3.3929e-18	8.9017e-18
10236.729327	8.3188e-18	3.3834e-18	8.9011e-18
10237.329509	5.5844e-18	3.4529e-18	8.9006e-18
10237.929690	5.4617e-18	3.3948e-18	8.9000e-18
10238.529872	4.8317e-18	3.6014e-18	8.8994e-18
10239.130054	2.6380e-18	9.3377e-18	8.8989e-18
10239.730235	8.1959e-18	2.7624e-17	8.8983e-18
10240.330417	5.3895e-18	3.4855e-18	8.8978e-18
10240.930599	2.9857e-18	3.2879e-18	8.8972e-18
10241.530780	8.7385e-18	3.0431e-18	8.8967e-18
10242.130962	7.4651e-18	3.0645e-18	8.8961e-18
10242.731144	8.2711e-18	3.0364e-18	8.8956e-18
10243.331325	7.4584e-18	3.0171e-18	8.8950e-18
10243.931507	8.6819e-18	3.0316e-18	8.8945e-18
10244.531689	1.1733e-17	3.0359e-18	8.8939e-18
10245.131870	7.3709e-18	3.0319e-18	8.8933e-18
10245.732052	9.7122e-18	3.0151e-18	8.8928e-18
10246.332234	8.8463e-18	3.0169e-18	8.8922e-18
10246.932416	8.8310e-18	2.9892e-18	8.8917e-18
10247.532597	7.3696e-18	2.9969e-18	8.8911e-18
10248.132779	5.9942e-18	2.9578e-18	8.8906e-18
10248.732961	1.4104e-17	2.9531e-18	8.8900e-18
10249.333142	1.0082e-17	2.9604e-18	8.8895e-18
10249.933324	7.7519e-18	2.9395e-18	8.8889e-18
10250.533506	8.9693e-18	2.9525e-18	8.8883e-18
10251.133687	1.2846e-17	2.9278e-18	8.8878e-18
10251.733869	9.1779e-18	2.9402e-18	8.8872e-18
10252.334051	7.8182e-18	2.9364e-18	8.8867e-18
10252.934232	8.5174e-18	2.8955e-18	8.8861e-18
10253.534414	1.0377e-17	2.8943e-18	8.8856e-18
10254.134596	1.0164e-17	2.9122e-18	8.8850e-18
10254.734778	1.5975e-17	2.9011e-18	8.8845e-18
10255.334959	7.1533e-18	2.8851e-18	8.8839e-18
10255.935141	1.1715e-17	2.9563e-18	8.8834e-18
10256.535323	1.0323e-17	3.5247e-18	8.8828e-18
10257.135504	1.3644e-17	3.2028e-18	8.8822e-18
10257.735686	1.0484e-17	3.0861e-18	8.8817e-18
10258.335868	9.5243e-18	2.8809e-18	8.8811e-18
10258.936049	7.0390e-18	2.8935e-18	8.8806e-18
10259.536231	1.1869e-17	2.8765e-18	8.8800e-18
10260.136413	1.4679e-17	2.8439e-18	8.8795e-18
10260.736594	1.0022e-17	2.8181e-18	8.8789e-18
10261.336776	1.0741e-17	2.8313e-18	8.8784e-18
10261.936958	1.0066e-17	2.8287e-18	8.8778e-18
10262.537140	8.9474e-18	2.8289e-18	8.8773e-18
10263.137321	7.2772e-18	2.8205e-18	8.8767e-18
10263.737503	7.1443e-18	2.8006e-18	8.8761e-18
10264.337685	6.9753e-18	2.7788e-18	8.8756e-18
10264.937866	8.5928e-18	2.7712e-18	8.8750e-18
10265.538048	1.0737e-17	2.7840e-18	8.8745e-18
10266.138230	8.6818e-18	2.7887e-18	8.8739e-18
10266.738411	8.7487e-18	2.7530e-18	8.8734e-18
10267.338593	1.0888e-17	2.7532e-18	8.8728e-18
10267.938775	6.9818e-18	2.7679e-18	8.8723e-18
10268.538956	7.0764e-18	2.8047e-18	8.8717e-18
10269.139138	7.0323e-18	2.8185e-18	8.8712e-18
10269.739320	1.1746e-17	2.8019e-18	8.8706e-18
10270.339502	1.0132e-17	2.7689e-18	8.8701e-18
10270.939683	4.8176e-18	2.7561e-18	8.8695e-18
10271.539865	1.7842e-17	2.7450e-18	8.8690e-18
10272.140047	1.0686e-17	2.7471e-18	8.8684e-18
10272.740228	4.9924e-18	2.8307e-18	8.8678e-18
10273.340410	1.3660e-17	3.1637e-18	8.8673e-18
10273.940592	1.0846e-17	3.2282e-18	8.8667e-18
10274.540773	1.2400e-17	3.1979e-18	8.8662e-18
